Datetime,Location,Item,TransactionQty
04/22/21 02:34:31 PM,L2,I13,-96
04/23/18 04:06:13 PM,L2,I11,-2000
04/23/19 07:53:45 AM,L2,I12,-405
04/23/19 07:53:56 AM,L2,I13,-48
04/23/20 11:39:56 AM,L2,I11,-2000
04/24/18 08:01:48 AM,L2,I13,-55
04/24/18 08:02:12 AM,L2,I12,-283.63
04/24/18 08:02:25 AM,L2,I11,-1500
04/24/19 03:51:17 PM,L2,I11,-2000
04/24/19 06:55:22 AM,L2,I11,-1885
04/27/20 08:13:47 AM,L2,I11,-1000
04/27/20 08:14:52 AM,L2,I12,-810
04/27/20 08:15:09 AM,L2,I13,-96
04/27/21 02:34:05 PM,L2,I12,-405
04/27/21 02:34:15 PM,L2,I13,-48
04/27/21 07:55:46 AM,L2,I11,-4000
04/28/20 04:18:21 PM,L2,I11,-2000
04/28/20 06:45:05 AM,L2,I11,-2000
04/28/21 04:24:50 PM,L2,I12,-405
04/28/21 04:25:00 PM,L2,I13,-48
04/28/21 07:27:52 AM,L2,I12,-405
04/28/21 07:28:05 AM,L2,I13,-48
04/29/21 01:39:47 PM,L2,I11,-8000
04/29/21 04:20:34 PM,L2,I11,-3500
04/30/19 02:02:01 PM,L2,I11,-4000
04/30/19 02:07:10 PM,L2,I12,-405
04/30/19 02:09:27 PM,L2,I13,-48
05/01/18 07:35:02 AM,L2,I11,-2700
05/01/18 07:35:14 AM,L2,I11,-2000
05/01/18 07:39:57 AM,L2,I12,-150
05/01/19 06:40:40 AM,L2,I11,-1700
05/02/19 02:39:48 PM,L2,I12,-405
05/02/19 02:40:03 PM,L2,I13,-48
05/02/19 04:06:05 PM,L2,I11,-2000
05/03/18 06:09:52 AM,L2,I11,-6000
05/03/21 07:22:21 AM,L2,I11,-500
05/03/21 07:25:41 AM,L2,I12,-405
05/04/18 05:29:13 AM,L2,I12,-1215
05/04/18 05:30:16 AM,L2,I13,-123.5
05/04/18 11:47:45 AM,L2,I11,-2000
05/04/20 06:44:54 AM,L2,I11,-4000
05/04/20 06:50:18 AM,L2,I12,-810
05/04/20 06:50:46 AM,L2,I13,-96
05/04/21 07:47:51 AM,L2,I12,-405
05/04/21 07:48:04 AM,L2,I13,-48
05/05/20 08:37:38 AM,L2,I11,-2000
05/05/21 08:16:15 AM,L2,I11,-2000
05/06/19 02:09:20 PM,L2,I11,-2000
05/06/20 07:48:00 AM,L2,I11,-2000
05/06/20 07:50:33 AM,L2,I12,-405
05/06/20 07:50:47 AM,L2,I13,-48
05/06/21 08:20:59 AM,L2,I12,-810
05/06/21 08:21:14 AM,L2,I13,-96
05/07/20 11:02:07 AM,L2,I11,-2000
05/07/20 11:02:52 AM,L2,I12,-405
05/08/19 11:34:58 AM,L2,I11,-1818
05/09/18 04:19:31 PM,L2,I11,-5000
05/09/19 10:40:22 AM,L2,I12,-405
05/09/19 10:40:38 AM,L2,I13,-48
05/10/21 06:48:21 AM,L2,I11,-5000
05/11/18 06:56:39 AM,L2,I11,-6000
05/11/18 06:59:19 AM,L2,I12,-405
05/11/18 06:59:29 AM,L2,I13,-45
05/11/20 07:49:59 AM,L2,I11,-2000
05/11/21 04:17:13 PM,L2,I12,-405
05/11/21 04:17:23 PM,L2,I13,-48
05/12/20 04:00:09 PM,L2,I11,-2000
05/12/20 06:13:27 AM,L2,I13,-48
05/12/21 07:18:17 AM,L2,I11,-4000
05/12/21 11:44:34 AM,L2,I11,-4000
05/12/21 11:47:51 AM,L2,I12,-405
05/12/21 11:48:03 AM,L2,I13,-48
05/13/19 10:08:56 AM,L2,I11,-2000
05/13/20 11:28:36 AM,L2,I11,-2000
05/13/21 10:47:04 AM,L2,I11,-4000
05/13/21 10:47:28 AM,L2,I12,-405
05/13/21 10:48:12 AM,L2,I13,-48
05/14/19 10:39:49 AM,L2,I11,-2000
05/14/20 11:09:00 AM,L2,I11,-5000
05/15/19 11:18:30 AM,L2,I11,-2000
05/15/19 11:24:49 AM,L2,I13,-48
05/15/19 11:25:27 AM,L2,I12,-405
05/16/18 11:37:46 AM,L2,I11,-1000
05/16/19 01:14:08 PM,L2,I11,-2000
05/17/21 06:34:32 AM,L2,I12,-405
05/17/21 06:34:45 AM,L2,I13,-48
05/17/21 07:25:58 AM,L2,I11,-2000
05/18/20 07:56:00 AM,L2,I12,-810
05/18/21 08:09:22 AM,L2,I11,-3500
05/19/20 08:34:35 AM,L2,I11,-2000
05/19/21 07:47:36 AM,L2,I11,-4000
05/19/21 07:48:44 AM,L2,I12,-405
05/19/21 07:49:45 AM,L2,I13,-96
05/19/21 07:50:05 AM,L2,I12,-810
05/20/20 06:25:11 AM,L2,I12,-405
05/20/20 06:25:34 AM,L2,I13,-48
05/20/20 07:51:30 AM,L2,I11,-2000
05/20/21 09:36:19 AM,L2,I11,-4000
05/20/21 09:38:30 AM,L2,I12,-810
05/20/21 11:43:05 AM,L2,I11,-4000
05/21/18 11:53:51 AM,L2,I12,-810
05/21/18 11:54:24 AM,L2,I13,-96
05/21/19 04:09:51 PM,L2,I11,-500
05/21/19 06:54:38 AM,L2,I11,-2000
05/21/20 08:35:43 AM,L2,I11,-2000
05/22/18 04:25:12 PM,L2,I11,-6000
05/22/18 12:59:43 PM,L2,I11,-3000
05/22/19 04:20:20 PM,L2,I12,-405
05/22/19 04:20:32 PM,L2,I13,-48
05/23/19 11:29:46 AM,L2,I11,-3365
05/23/19 11:30:12 AM,L2,I12,-405
05/23/19 11:30:30 AM,L2,I13,-48
05/24/18 04:19:22 PM,L2,I12,-810
05/24/18 04:19:40 PM,L2,I13,-95
05/24/21 04:22:21 PM,L2,I12,-405
05/24/21 04:22:31 PM,L2,I13,-48
05/24/21 06:50:58 AM,L2,I11,-6000
05/24/21 06:51:19 AM,L2,I12,-405
05/24/21 06:51:34 AM,L2,I13,-48
05/25/21 07:02:08 AM,L2,I12,-405
05/25/21 07:02:18 AM,L2,I13,-48
05/25/21 10:57:00 AM,L2,I11,-2000
05/25/21 10:57:53 AM,L2,I12,-405
05/25/21 10:58:56 AM,L2,I13,-48
05/26/21 07:54:30 AM,L2,I11,-6000
05/26/21 07:55:11 AM,L2,I12,-405
05/26/21 07:55:24 AM,L2,I13,-48
05/27/20 01:56:15 PM,L2,I11,-2000
05/27/20 01:56:30 PM,L2,I12,-405
05/27/20 01:56:41 PM,L2,I13,-48
05/27/21 07:31:56 AM,L2,I12,-810
05/27/21 07:33:13 AM,L2,I13,-144
05/28/20 07:21:20 AM,L2,I11,-2000
05/29/18 12:07:55 PM,L2,I12,-810
05/29/18 12:08:07 PM,L2,I13,-100
05/29/19 07:09:16 AM,L2,I13,-48
05/29/19 07:09:52 AM,L2,I12,-405
05/30/18 02:33:23 PM,L2,I11,-4000
05/30/19 07:27:27 AM,L2,I11,-2000
06/01/20 08:14:13 AM,L2,I11,-2000
06/02/20 08:16:40 AM,L2,I11,-2000
06/02/21 06:20:53 AM,L2,I12,-405
06/02/21 06:22:05 AM,L2,I13,-36
06/02/21 06:26:42 AM,L2,I11,-4000
06/02/21 07:35:43 AM,L2,I13,-48
06/02/21 10:59:31 AM,L2,I11,-6000
06/03/19 07:05:16 AM,L2,I11,-2000
06/03/20 07:54:26 AM,L2,I12,-405
06/03/20 07:54:39 AM,L2,I13,-48
06/03/21 09:31:42 AM,L2,I11,-4000
06/04/18 01:08:26 PM,L2,I11,-1500
06/04/18 06:26:02 AM,L2,I11,-2500
06/04/18 06:48:20 AM,L2,I11,-8000
06/04/20 07:06:25 AM,L2,I11,-5000
06/05/18 10:06:46 AM,L2,I11,-2000
06/05/19 06:00:26 AM,L2,I11,-2000
06/06/18 07:42:39 AM,L2,I13,-48
06/06/19 01:07:17 PM,L2,I12,-405
06/06/19 01:07:37 PM,L2,I13,-48
06/06/19 01:14:06 PM,L2,I11,-1927
06/07/21 07:40:36 AM,L2,I11,-2000
06/07/21 07:41:30 AM,L2,I12,-405
06/07/21 07:41:57 AM,L2,I13,-48
06/08/18 01:04:34 PM,L2,I11,-500
06/08/20 07:34:18 AM,L2,I11,-5000
06/08/20 07:35:39 AM,L2,I12,-405
06/08/20 07:35:54 AM,L2,I13,-48
06/08/21 04:19:39 PM,L2,I11,-2000
06/08/21 09:57:23 AM,L2,I12,-405
06/08/21 09:57:36 AM,L2,I13,-48
06/08/21 09:59:53 AM,L2,I13,-12
06/09/20 07:32:54 AM,L2,I12,-405
06/09/20 07:33:14 AM,L2,I13,-48
06/09/21 04:22:57 PM,L2,I12,-810
06/09/21 04:23:35 PM,L2,I13,-144
06/10/19 02:41:02 PM,L2,I11,-2000
06/10/20 07:10:48 AM,L2,I11,-4000
06/10/20 07:11:42 AM,L2,I12,-405
06/10/20 07:12:52 AM,L2,I13,-48
06/10/21 04:17:59 PM,L2,I11,-4000
06/11/18 08:10:21 AM,L2,I11,-9000
06/11/19 04:18:41 PM,L2,I11,-500
06/11/19 04:19:17 PM,L2,I12,-405
06/11/19 04:19:26 PM,L2,I13,-48
06/12/18 10:22:58 AM,L2,I13,-48
06/13/19 02:39:31 PM,L2,I11,-2000
06/14/21 04:24:57 PM,L2,I11,-8000
06/14/21 07:21:24 AM,L2,I11,-8000
06/14/21 07:26:50 AM,L2,I12,-810
06/14/21 07:27:28 AM,L2,I13,-48
06/15/18 11:21:07 AM,L2,I11,-6000
06/15/20 07:13:31 AM,L2,I11,-4000
06/15/20 07:16:03 AM,L2,I12,-810
06/15/20 07:16:37 AM,L2,I13,-144
06/15/21 02:39:36 PM,L2,I12,-810
06/15/21 02:41:21 PM,L2,I13,-48
06/15/21 02:42:42 PM,L2,I13,-48
06/15/21 08:41:17 AM,L2,I12,-405
06/15/21 08:41:48 AM,L2,I13,-48
06/16/20 07:09:31 AM,L2,I12,-405
06/16/20 07:09:43 AM,L2,I13,-48
06/16/21 04:19:17 PM,L2,I11,-4000
06/16/21 11:45:52 AM,L2,I12,-405
06/16/21 11:46:19 AM,L2,I13,-48
06/17/19 08:33:28 AM,L2,I11,-1500
06/17/20 02:53:06 PM,L2,I11,-500
06/17/20 07:09:28 AM,L2,I11,-4000
06/17/20 07:11:23 AM,L2,I12,-405
06/17/20 07:11:35 AM,L2,I13,-48
06/17/21 09:53:10 AM,L2,I11,-6000
06/17/21 10:08:46 AM,L2,I12,-405
06/17/21 10:09:02 AM,L2,I13,-48
06/18/19 10:20:02 AM,L2,I12,-405
06/18/19 10:20:26 AM,L2,I13,-48
06/18/20 04:01:10 PM,L2,I12,-405
06/18/20 04:01:36 PM,L2,I13,-48
06/18/21 11:11:43 AM,L2,I13,-48
06/20/19 06:51:59 AM,L2,I11,-4000
06/21/18 01:37:44 PM,L2,I11,-4500
06/21/21 06:45:39 AM,L2,I11,-8000
06/21/21 06:46:00 AM,L2,I12,-405
06/21/21 06:46:24 AM,L2,I13,-48
06/22/18 01:16:23 PM,L2,I11,-2000
06/22/20 07:06:26 AM,L2,I11,-4000
06/22/20 07:09:23 AM,L2,I12,-405
06/22/21 10:52:48 AM,L2,I11,-2500
06/22/21 10:55:55 AM,L2,I12,-810
06/22/21 11:07:33 AM,L2,I13,-48
06/23/20 04:04:07 PM,L2,I11,-4000
06/23/21 07:27:29 AM,L2,I13,-48
06/23/21 07:27:44 AM,L2,I12,-405
06/24/19 11:42:28 AM,L2,I12,-405
06/24/19 11:43:37 AM,L2,I13,-48
06/24/20 06:58:45 AM,L2,I11,-1500
06/24/20 07:03:07 AM,L2,I12,-405
06/24/20 07:03:27 AM,L2,I13,-48
06/24/21 02:28:51 PM,L2,I11,-4000
06/24/21 07:19:33 AM,L2,I11,-2000
06/24/21 07:20:15 AM,L2,I12,-405
06/24/21 07:20:27 AM,L2,I13,-48
06/25/19 07:30:31 AM,L2,I11,-4000
06/25/20 02:22:00 PM,L2,I12,-405
06/25/20 04:05:15 PM,L2,I12,-405
06/25/20 04:05:27 PM,L2,I13,-48
06/25/20 08:16:08 AM,L2,I12,-405
06/25/20 08:17:28 AM,L2,I13,-48
06/25/21 04:00:26 PM,L2,I12,-405
06/27/19 09:29:42 AM,L2,I11,-1900
06/27/19 09:55:58 AM,L2,I12,-510
06/27/19 09:56:32 AM,L2,I13,-50
06/28/21 06:48:41 AM,L2,I11,-2000
06/28/21 06:49:10 AM,L2,I12,-405
06/28/21 06:49:23 AM,L2,I13,-48
06/29/20 09:44:11 AM,L2,I11,-4000
06/29/21 07:41:30 AM,L2,I11,-6000
06/29/21 07:47:44 AM,L2,I12,-810
06/29/21 07:48:20 AM,L2,I13,-96
06/30/20 02:01:53 PM,L2,I12,-405
06/30/20 02:02:07 PM,L2,I13,-48
06/30/20 06:45:25 AM,L2,I13,-48
06/30/21 12:38:39 PM,L2,I11,-3500
06/30/21 12:41:53 PM,L2,I12,-810
06/30/21 12:43:14 PM,L2,I13,-96
07/01/20 07:23:21 AM,L2,I11,-4000
07/01/20 11:43:07 AM,L2,I12,-405
07/01/20 11:43:18 AM,L2,I13,-48
07/01/21 10:57:54 AM,L2,I12,-405
07/01/21 10:58:33 AM,L2,I13,-48
07/02/20 02:46:50 PM,L2,I12,-405
07/02/20 02:47:07 PM,L2,I13,-48
07/09/19 07:59:04 AM,L2,I11,-2000
07/09/19 08:48:23 AM,L2,I12,-405
07/09/19 08:48:37 AM,L2,I13,-45
07/09/20 04:00:11 PM,L2,I11,-1600
07/10/19 01:18:53 PM,L2,I11,-2000
07/10/19 06:45:42 AM,L2,I13,-10
07/11/19 08:14:17 AM,L2,I12,-405
07/11/19 08:14:45 AM,L2,I13,-45
07/12/21 04:01:57 PM,L2,I12,-405
07/12/21 04:02:08 PM,L2,I13,-48
07/12/21 09:52:08 AM,L2,I13,-48
07/13/20 07:24:57 AM,L2,I11,-7250
07/13/20 07:31:07 AM,L2,I12,-600
07/13/20 07:31:59 AM,L2,I13,-56
07/13/21 07:11:10 AM,L2,I11,-4000
07/13/21 07:14:46 AM,L2,I12,-405
07/13/21 07:15:06 AM,L2,I13,-48
07/13/21 09:52:11 AM,L2,I12,-405
07/13/21 09:52:35 AM,L2,I13,-48
07/15/21 08:09:45 AM,L2,I11,-8000
07/15/21 08:10:00 AM,L2,I12,-405
07/15/21 08:10:50 AM,L2,I13,-96
07/16/18 07:36:03 AM,L2,I11,-6500
07/16/18 07:38:23 AM,L2,I12,-2850
07/16/18 07:43:02 AM,L2,I13,-240
07/16/20 07:24:26 AM,L2,I11,-2000
07/16/20 07:26:45 AM,L2,I12,-405
07/16/20 07:27:27 AM,L2,I13,-48
07/17/18 09:17:03 AM,L2,I11,-2000
07/17/19 08:15:30 AM,L2,I11,-1872
07/18/19 03:56:09 PM,L2,I12,-405
07/18/19 03:56:56 PM,L2,I13,-48
07/18/19 08:51:14 AM,L2,I11,-2000
07/19/21 07:08:58 AM,L2,I11,-4000
07/19/21 07:11:30 AM,L2,I12,-405
07/20/20 07:09:23 AM,L2,I11,-6000
07/20/20 07:11:18 AM,L2,I12,-405
07/20/20 07:11:45 AM,L2,I13,-48
07/20/21 11:40:08 AM,L2,I11,-8000
07/20/21 11:41:45 AM,L2,I12,-405
07/20/21 11:43:01 AM,L2,I13,-96
07/21/20 06:55:25 AM,L2,I11,-3000
07/21/20 06:56:49 AM,L2,I12,-405
07/21/20 06:57:18 AM,L2,I13,-48
07/21/20 07:36:38 AM,L2,I12,-405
07/21/20 07:36:49 AM,L2,I13,-48
07/21/21 10:33:25 AM,L2,I11,-2000
07/21/21 10:34:36 AM,L2,I12,-810
07/21/21 10:35:09 AM,L2,I13,-48
07/21/21 11:49:45 AM,L2,I11,-1950
07/22/19 11:49:04 AM,L2,I11,-2000
07/22/20 02:08:32 PM,L2,I12,-405
07/22/20 02:08:41 PM,L2,I13,-48
07/22/20 08:21:22 AM,L2,I11,-2000
07/22/21 08:46:30 AM,L2,I13,-48
07/23/19 08:08:53 AM,L2,I11,-1845
07/23/20 06:54:50 AM,L2,I11,-2000
07/25/19 07:39:08 AM,L2,I12,-405
07/25/19 07:40:36 AM,L2,I11,-4000
07/25/19 07:44:50 AM,L2,I11,-1500
07/25/19 07:47:50 AM,L2,I12,-200
07/25/19 07:48:19 AM,L2,I13,-25
07/26/21 04:12:38 PM,L2,I11,-2000
07/26/21 07:42:45 AM,L2,I12,-405
07/26/21 07:43:12 AM,L2,I13,-48
07/27/20 06:40:59 AM,L2,I11,-3000
07/27/20 06:41:16 AM,L2,I12,-405
07/27/20 06:43:11 AM,L2,I13,-48
07/27/21 10:22:04 AM,L2,I11,-6000
07/27/21 10:22:16 AM,L2,I12,-405
07/27/21 10:22:32 AM,L2,I13,-48
07/28/20 08:10:32 AM,L2,I11,-4000
07/28/20 08:11:34 AM,L2,I12,-405
07/28/20 08:11:56 AM,L2,I13,-48
07/28/21 08:47:05 AM,L2,I12,-405
07/28/21 08:47:18 AM,L2,I13,-48
07/29/19 07:22:36 AM,L2,I11,-2000
07/29/20 07:26:54 AM,L2,I11,-2000
07/29/20 07:27:27 AM,L2,I12,-810
07/29/20 07:28:18 AM,L2,I13,-96
07/29/21 04:20:55 PM,L2,I12,-405
07/29/21 04:21:10 PM,L2,I13,-48
07/29/21 11:34:27 AM,L2,I11,-2000
07/31/18 12:19:53 PM,L2,I11,-10000
07/31/19 04:03:16 PM,L2,I13,-45
07/31/19 06:52:42 AM,L2,I11,-2000
08/01/19 10:40:37 AM,L2,I11,-2000
08/02/18 06:27:40 AM,L2,I11,-4150
08/02/18 06:28:17 AM,L2,I12,-200
08/02/18 06:57:30 AM,L2,I12,-1200
08/02/18 06:58:01 AM,L2,I13,-144
08/02/21 08:24:24 AM,L2,I12,-405
08/02/21 08:24:47 AM,L2,I13,-48
08/03/20 07:04:27 AM,L2,I11,-5000
08/03/20 07:11:05 AM,L2,I12,-78
08/03/20 07:11:46 AM,L2,I13,-13.2
08/03/21 10:19:54 AM,L2,I11,-6000
08/04/20 07:57:22 AM,L2,I12,-405
08/04/20 07:57:39 AM,L2,I13,-48
08/04/20 08:30:02 AM,L2,I11,-2000
08/04/21 07:37:26 AM,L2,I11,-2000
08/05/19 07:31:22 AM,L2,I12,-405
08/05/19 07:31:33 AM,L2,I13,-45
08/05/19 07:35:27 AM,L2,I11,-2000
08/05/20 01:57:35 PM,L2,I11,-6000
08/05/21 07:05:18 AM,L2,I12,-405
08/05/21 07:05:31 AM,L2,I13,-48
08/06/19 10:18:14 AM,L2,I11,-2000
08/06/20 05:59:49 AM,L2,I11,-2000
08/06/20 07:07:02 AM,L2,I11,-2000
08/06/20 07:15:51 AM,L2,I12,-405
08/06/20 07:16:19 AM,L2,I13,-48
08/07/19 08:42:44 AM,L2,I11,-2000
08/07/19 09:59:35 AM,L2,I13,-45
08/08/19 02:56:35 PM,L2,I11,-2000
08/08/19 08:50:11 AM,L2,I12,-405
08/08/19 08:50:30 AM,L2,I13,-45
08/09/21 04:21:48 PM,L2,I11,-2000
08/09/21 06:58:23 AM,L2,I11,-4000
08/09/21 06:59:48 AM,L2,I12,-405
08/09/21 07:00:19 AM,L2,I13,-48
08/10/20 06:50:17 AM,L2,I12,-810
08/10/20 06:50:41 AM,L2,I13,-96
08/10/20 08:48:30 AM,L2,I12,-405
08/10/20 08:48:38 AM,L2,I13,-48
08/11/20 08:29:37 AM,L2,I11,-2000
08/11/21 07:55:44 AM,L2,I11,-10000
08/11/21 07:56:59 AM,L2,I12,-810
08/11/21 07:57:21 AM,L2,I13,-48
08/12/20 06:49:09 AM,L2,I11,-8000
08/13/18 02:05:27 PM,L2,I11,-7000
08/13/19 08:20:13 AM,L2,I12,-405
08/13/19 08:21:33 AM,L2,I13,-12
08/13/19 08:26:49 AM,L2,I11,-4000
08/13/20 04:26:35 PM,L2,I11,-4000
08/13/20 06:15:08 AM,L2,I13,-48
08/13/20 07:11:29 AM,L2,I12,-405
08/13/21 07:45:04 AM,L2,I11,-6000
08/13/21 07:46:57 AM,L2,I12,-405
08/13/21 07:47:23 AM,L2,I13,-48
08/14/19 01:54:41 PM,L2,I11,-2000
08/15/19 10:41:16 AM,L2,I11,-2000
08/15/19 10:48:24 AM,L2,I13,-90
08/16/19 08:14:29 AM,L2,I12,-405
08/16/21 08:03:18 AM,L2,I12,-810
08/16/21 08:03:41 AM,L2,I13,-96
08/17/20 07:30:38 AM,L2,I11,-4000
08/17/20 07:31:25 AM,L2,I12,-405
08/17/21 02:47:23 PM,L2,I11,-4000
08/17/21 08:49:52 AM,L2,I11,-2000
08/18/20 07:42:28 AM,L2,I12,-405
08/18/20 07:42:41 AM,L2,I13,-96
08/19/19 01:07:18 PM,L2,I11,-2000
08/19/20 07:17:52 AM,L2,I11,-4000
08/19/21 11:25:29 AM,L2,I11,-4000
08/20/18 02:59:08 PM,L2,I11,-1000
08/20/18 09:04:57 AM,L2,I11,-2000
08/20/18 10:11:47 AM,L2,I12,-405
08/20/18 10:12:03 AM,L2,I13,-48
08/20/19 10:11:57 AM,L2,I11,-2000
08/20/19 10:14:09 AM,L2,I11,-2000
08/20/20 04:18:10 PM,L2,I13,-48
08/20/20 07:10:04 AM,L2,I11,-4000
08/20/20 07:16:24 AM,L2,I12,-810
08/20/20 07:17:17 AM,L2,I13,-48
08/20/20 10:04:06 AM,L2,I12,-405
08/20/20 10:04:17 AM,L2,I13,-48
08/21/19 04:09:20 PM,L2,I12,-810
08/21/19 04:10:45 PM,L2,I13,-51
08/21/19 04:11:20 PM,L2,I11,-2000
08/22/18 04:01:20 PM,L2,I11,-4000
08/23/18 03:42:12 PM,L2,I11,-500
08/23/21 07:39:26 AM,L2,I11,-2000
08/23/21 07:44:56 AM,L2,I12,-405
08/23/21 07:45:11 AM,L2,I13,-48
08/23/21 10:53:50 AM,L2,I12,-405
08/24/20 08:51:44 AM,L2,I11,-4000
08/24/20 08:55:30 AM,L2,I12,-405
08/24/21 02:56:44 PM,L2,I12,-405
08/25/20 07:24:53 AM,L2,I12,-405
08/25/21 07:05:30 AM,L2,I11,-3720
08/25/21 07:06:19 AM,L2,I12,-810
08/25/21 07:06:33 AM,L2,I13,-96
08/26/19 04:00:15 PM,L2,I11,-2000
08/26/20 06:13:56 AM,L2,I11,-4000
08/26/20 11:47:47 AM,L2,I12,-810
08/26/20 11:48:13 AM,L2,I13,-96
08/26/21 11:32:05 AM,L2,I11,-6000
08/26/21 11:32:57 AM,L2,I12,-405
08/26/21 11:33:10 AM,L2,I13,-48
08/27/20 07:10:40 AM,L2,I13,-48
08/28/18 07:36:35 AM,L2,I11,-1000
08/28/19 10:28:36 AM,L2,I11,-4000
08/29/19 11:21:00 AM,L2,I12,-405
08/29/19 11:21:13 AM,L2,I13,-45
08/30/21 10:19:16 AM,L2,I11,-2555
08/31/20 03:50:47 PM,L2,I11,-4000
08/31/20 03:51:44 PM,L2,I12,-405
08/31/20 03:53:03 PM,L2,I13,-144
08/31/20 07:44:16 AM,L2,I11,-6000
08/31/20 07:49:13 AM,L2,I12,-405
08/31/21 12:56:37 PM,L2,I12,-405
08/31/21 12:56:51 PM,L2,I13,-48
09/01/20 03:59:25 PM,L2,I12,-405
09/02/20 02:19:12 PM,L2,I12,-410
09/02/20 02:19:23 PM,L2,I13,-48
09/02/20 02:35:43 PM,L2,I11,-2000
09/02/21 05:44:51 AM,L2,I12,-405
09/02/21 05:45:04 AM,L2,I13,-48
09/02/21 05:45:20 AM,L2,I12,-405
09/02/21 05:45:31 AM,L2,I13,-48
09/02/21 10:58:19 AM,L2,I11,-10000
09/03/20 08:00:18 AM,L2,I11,-2000
09/03/20 08:02:16 AM,L2,I13,-48
09/04/18 07:14:13 AM,L2,I11,-1800
09/04/18 07:17:50 AM,L2,I12,-350
09/04/18 07:18:02 AM,L2,I13,-55
09/04/18 07:21:04 AM,L2,I11,-1500
09/04/18 08:04:31 AM,L2,I12,-405
09/04/18 08:05:02 AM,L2,I13,-42
09/05/19 02:00:42 PM,L2,I11,-1500
09/06/19 08:36:29 AM,L2,I11,-1820
09/06/19 08:37:04 AM,L2,I12,-405
09/08/20 07:26:58 AM,L2,I11,-4000
09/08/20 07:28:14 AM,L2,I12,-405
09/08/20 07:28:26 AM,L2,I13,-48
09/08/21 03:13:38 AM,L2,I12,-810
09/08/21 03:13:51 AM,L2,I13,-96
09/09/19 01:12:01 PM,L2,I11,-4000
09/09/20 01:46:38 PM,L2,I11,-500
09/09/20 08:21:57 AM,L2,I11,-4000
09/10/19 10:50:05 AM,L2,I11,-2000
09/10/20 07:32:01 AM,L2,I11,-2000
09/10/20 07:39:01 AM,L2,I13,-48
09/11/19 06:56:08 AM,L2,I12,-405
09/11/19 06:56:32 AM,L2,I13,-45
09/12/19 07:26:25 AM,L2,I11,-4000
09/13/18 09:50:50 AM,L2,I11,-2000
09/13/18 09:51:40 AM,L2,I11,-2000
09/13/18 09:52:04 AM,L2,I11,-1500
09/13/19 07:56:37 AM,L2,I11,-2000
09/13/19 07:58:22 AM,L2,I12,-405
09/13/19 07:59:18 AM,L2,I13,-45
09/13/21 11:04:25 AM,L2,I12,-405.309
09/13/21 11:04:56 AM,L2,I13,-96.434
09/13/21 11:19:35 AM,L2,I12,-405
09/13/21 11:19:47 AM,L2,I13,-48
09/14/20 06:42:44 AM,L2,I11,-4500
09/14/20 06:44:30 AM,L2,I12,-810
09/14/20 06:44:45 AM,L2,I13,-48
09/14/21 03:24:22 AM,L2,I11,-10836.77
09/14/21 08:52:20 AM,L2,I12,-405
09/14/21 08:52:33 AM,L2,I13,-48
09/15/20 08:12:02 AM,L2,I11,-4000
09/15/21 05:07:15 AM,L2,I11,-2000
09/15/21 05:07:45 AM,L2,I12,-405
09/15/21 05:08:07 AM,L2,I13,-50
09/16/19 09:39:57 AM,L2,I11,-2000
09/16/20 04:16:46 PM,L2,I12,-405
09/16/20 04:16:59 PM,L2,I13,-48
09/16/20 10:19:36 AM,L2,I11,-4000
09/16/20 10:20:01 AM,L2,I13,-48
09/16/21 06:21:57 AM,L2,I11,-4000
09/17/18 07:15:28 AM,L2,I11,-2500
09/17/19 10:44:47 AM,L2,I11,-2000
09/19/18 07:36:38 AM,L2,I11,-2000
09/19/19 04:15:50 PM,L2,I11,-2000
09/19/19 10:17:11 AM,L2,I11,-2000
09/19/19 10:17:40 AM,L2,I12,-405
09/20/21 03:46:26 AM,L2,I12,-405
09/20/21 03:46:38 AM,L2,I13,-50
09/21/20 04:10:41 PM,L2,I12,-405
09/21/20 04:10:53 PM,L2,I13,-48
09/21/20 07:55:50 AM,L2,I11,-5000
09/21/20 09:01:17 AM,L2,I13,-144
09/21/21 03:28:43 AM,L2,I12,-405
09/21/21 03:28:54 AM,L2,I13,-50
09/22/20 09:48:10 AM,L2,I11,-2000
09/23/19 04:03:18 PM,L2,I13,-51
09/23/20 04:08:36 PM,L2,I11,-4000
09/23/20 04:09:53 PM,L2,I12,-405
09/23/20 04:10:05 PM,L2,I13,-48
09/23/20 06:15:35 AM,L2,I12,-405
09/23/20 06:15:47 AM,L2,I13,-48
09/23/20 06:57:59 AM,L2,I12,-810
09/23/21 03:27:51 AM,L2,I12,-405
09/23/21 03:28:05 AM,L2,I13,-48
09/23/21 06:25:54 AM,L2,I12,-405
09/23/21 06:26:26 AM,L2,I13,-48
09/24/19 10:44:15 AM,L2,I11,-2000
09/25/18 06:32:19 AM,L2,I11,-2000
09/25/18 08:05:09 AM,L2,I13,-150
09/25/18 08:05:35 AM,L2,I12,-810
09/25/18 08:09:35 AM,L2,I11,-2000
09/25/19 11:14:54 AM,L2,I11,-2000
09/25/19 11:16:38 AM,L2,I12,-810
09/25/19 11:18:08 AM,L2,I13,-45
09/26/19 08:51:40 AM,L2,I11,-2000
09/27/19 10:14:23 AM,L2,I11,-4000
09/27/19 10:16:05 AM,L2,I12,-405
09/27/21 06:38:46 AM,L2,I12,-405
09/27/21 06:38:58 AM,L2,I13,-48
